Comprimento de Onda	IRR REAL 2
490,7647809	15,47904643
490,9877809	15,50942347
491,2107939	15,53980229
491,4338198	15,57018287
491,6568587	15,60056521
491,8799106	15,63094933
492,1029755	15,66133522
492,3260533	15,69172286
492,5491441	15,72211228
492,7722479	15,75250347
492,9953646	15,78289641
493,2184942	15,81329111
493,4416368	15,84368759
493,6647924	15,87408583
493,8879608	15,90466524
494,1111422	15,93552224
494,3343365	15,96638102
494,5575438	15,9972416
494,780764	16,02810396
495,003997	16,0589681
495,227243	16,08983403
495,4505019	16,12070174
495,6737737	16,15157124
495,8970584	16,18244252
496,120356	16,21331559
496,3436665	16,24419044
496,5669899	16,27506707
496,7903261	16,30594547
497,0136753	16,33682567
497,2370373	16,36770764
497,4604122	16,39859139
497,6837999	16,42947691
497,9072005	16,46036422
498,130614	16,49125331
498,3540403	16,52214417
498,5774795	16,55303681
498,8009315	16,58393122
499,0243964	16,61482742
499,2478741	16,64572539
499,4713646	16,67662512
499,694868	16,70752664
499,9183841	16,73842992
500,1419131	16,76933497
500,365455	16,80024182
500,5890096	16,83115041
500,8125771	16,8620608
501,0361573	16,89297293
501,2597504	16,92388685
501,4833562	16,95480253
501,7069749	16,98571999
501,9306063	17,01663921
502,1542505	17,04756019
502,3779075	17,07848295
502,6015773	17,10940747
502,8252599	17,14033377
503,0489552	17,17126182
503,2726633	17,20219164
503,4963841	17,23312322
503,7201177	17,26405657
503,9438641	17,29499168
504,1676232	17,32592855
504,3913951	17,3568672
504,6151797	17,38780759
504,838977	17,41874975
505,062787	17,45009302
505,2866098	17,48158781
505,5104453	17,51308438
505,7342936	17,54458275
505,9581545	17,5760829
506,1820282	17,60758485
506,4059146	17,63908858
506,6298136	17,67059409
506,8537254	17,7021014
507,0776499	17,73361049
507,301587	17,76512136
507,5255369	17,79663403
507,7494994	17,82814848
507,9734746	17,85966471
508,1974625	17,89118272
508,4214631	17,92270253
508,6454763	17,9542241
508,8695022	17,98574747
509,0935408	18,01727262
509,317592	18,04879954
509,5416558	18,08032824
509,7657323	18,11185873
509,9898215	18,143391
510,2139233	18,17492504
510,4380377	18,20646086
510,6621647	18,23799845
510,8863044	18,26953783
511,1104567	18,30107898
511,3346217	18,33262191
511,5587992	18,36416661
511,7829893	18,39571308
512,0071921	18,42726134
512,2314074	18,45881135
512,4556354	18,49036315
512,679876	18,52191673
512,9041291	18,55347206
513,1283948	18,58502917
513,3526731	18,61658805
513,576964	18,6481487
513,8012675	18,67971113
514,0255835	18,71127531
514,2499121	18,74284127
514,4742533	18,774409
514,698607	18,80597849
514,9229733	18,83754976
515,1473521	18,86912278
515,3717434	18,90069756
515,5961474	18,93227413
515,8205638	18,96385244
516,0449928	18,99550668
516,2694343	19,02745842
516,4938883	19,05941195
516,7183549	19,09136727
516,942834	19,12332436
517,1673255	19,15528323
517,3918296	19,18724389
517,6163462	19,21920632
517,8408753	19,25117054
518,0654169	19,28313654
518,289971	19,31510431
518,5145376	19,34707387
518,7391167	19,3790452
518,9637082	19,4110183
519,1883123	19,44299319
519,4129288	19,47496985
519,6375577	19,50694828
519,8621992	19,53892849
520,086853	19,57091046
520,3115194	19,60289423
520,5361982	19,63487975
520,7608894	19,66686705
520,9855931	19,69885612
521,2103093	19,73084697
521,4350378	19,76283958
521,6597788	19,79483396
521,8845323	19,82683012
522,1092981	19,85882803
522,3340764	19,89082773
522,5588671	19,92282919
522,7836702	19,95483241
523,0084857	19,9868374
523,2333136	20,01884415
523,4581539	20,05085267
523,6830066	20,08286296
523,9078717	20,11487501
524,1327492	20,14688882
524,3576391	20,1789044
524,5825413	20,21092173
524,807456	20,24294084
525,0323829	20,27496169
525,2573223	20,30698432
525,482274	20,3390087
525,7072381	20,37103484
525,9322146	20,40306275
526,1572034	20,43509241
526,3822045	20,46712382
526,607218	20,499157
526,8322438	20,53119192
527,0572819	20,5632286
527,2823324	20,5954243
527,5073952	20,62765861
527,7324704	20,65989469
527,9575578	20,69213252
528,1826576	20,72437212
528,4077697	20,75661348
528,6328941	20,78885661
528,8580307	20,82110149
529,0831797	20,85334814
529,308341	20,88559655
529,5335146	20,91784672
529,7587004	20,95009864
529,9838986	20,98235234
530,209109	21,01460778
530,4343317	21,04686499
530,6595666	21,07912394
530,8848139	21,11138467
531,1100733	21,14364713
531,3353451	21,17591137
531,5606291	21,20817736
531,7859253	21,24044509
532,0112338	21,27271459
532,2365545	21,30498583
532,4618875	21,33725883
532,6872327	21,36953358
532,9125902	21,40181009
533,1379598	21,43408834
533,3633417	21,46636835
533,5887358	21,4986501
533,8141421	21,5309336
534,0395606	21,56321885
534,2649913	21,59550585
534,4904343	21,62779461
534,7158894	21,6600851
534,9413567	21,69237734
535,1668362	21,72467132
535,3923279	21,75696705
535,6178317	21,78926452
535,8433478	21,82156375
536,068876	21,85386471
536,2944164	21,88616742
536,5199689	21,91847186
536,7455336	21,95077805
536,9711105	21,98308598
537,1966995	22,01539565
537,4223007	22,04770707
537,647914	22,08002022
537,8735394	22,1123351
538,099177	22,14465173
538,3248267	22,17698323
538,5504886	22,20932709
538,7761625	22,24167268
539,0018486	22,27402001
539,2275468	22,30636908
539,4532571	22,33871988
539,6789796	22,37107243
539,9047141	22,4034267
540,1304607	22,43578271
540,3562194	22,46814044
540,5819902	22,50049992
540,8077731	22,53286113
541,0335681	22,56522407
541,2593752	22,59758874
541,4851943	22,62995514
541,7110255	22,66232327
541,9368688	22,69469313
542,1627241	22,72706472
542,3885915	22,75943804
542,614471	22,79181309
542,8403625	22,82418986
543,066266	22,85656836
543,2921816	22,88894858
543,5181092	22,92133053
543,7440489	22,95371421
543,9700006	22,98609961
544,1959643	23,01848673
544,42194	23,05087557
544,6479278	23,08326615
544,8739276	23,11565845
545,0999393	23,14805245
545,3259631	23,18044818
545,5519989	23,21284564
545,7780467	23,24524481
546,0041065	23,27764571
546,2301783	23,31004832
546,456262	23,34245264
546,6823578	23,3748587
546,9084655	23,40726646
547,1345852	23,43967594
547,3607168	23,47208713
547,5868604	23,50450003
547,813016	23,53691466
548,0391836	23,569331
548,2653631	23,60174905
548,4915545	23,63416881
548,7177579	23,66659029
548,9439732	23,69901347
549,1702005	23,73143837
549,3964397	23,76393074
549,6226908	23,79651332
549,8489539	23,82909763
550,0752289	23,86168366
550,3015158	23,89427139
550,5278146	23,92686085
550,7541253	23,95945201
550,9804479	23,99204489
551,2067824	24,02463948
551,4331288	24,05723579
551,6594871	24,08983381
551,8858573	24,12243354
552,1122394	24,15503499
552,3386334	24,18763815
552,5650392	24,22024301
552,7914569	24,25284959
553,0178865	24,28545787
553,2443279	24,31806786
553,4707812	24,35067956
553,6972464	24,38329298
553,9237234	24,41590809
554,1502122	24,44852491
554,3767129	24,48114343
554,6032255	24,51376367
554,8297498	24,5463856
555,056286	24,57900924
555,2828341	24,61163459
555,5093939	24,64426163
555,7359656	24,67689038
555,9625491	24,70952083
556,1891444	24,74215299
556,4157515	24,77478684
556,6423704	24,80742238
556,8690011	24,84005963
557,0956436	24,87269858
557,3222979	24,90533923
557,548964	24,93798157
557,7756419	24,97062562
558,0023315	25,00327135
558,2290329	25,03591878
558,4557461	25,06856791
558,6824711	25,10121874
558,9092078	25,13387125
559,1359563	25,16652547
559,3627165	25,19918137
559,5894885	25,23183896
559,8162722	25,26449824
560,0430677	25,29715923
560,2698749	25,32982189
560,4966938	25,3619765
560,7235245	25,39405471
560,9503669	25,42613457
561,177221	25,45821608
561,4040869	25,49029927
561,6309644	25,52238409
561,8578537	25,55447059
562,0847546	25,58655872
562,3116673	25,61864853
562,5385917	25,65073998
562,7655277	25,68283308
562,9924755	25,71492785
563,2194349	25,74702425
563,446406	25,77912232
563,6733888	25,81122203
563,9003833	25,8433234
564,1273894	25,87542641
564,3544072	25,90753108
564,5814367	25,9396374
564,8084778	25,97174536
565,0355306	26,00385498
565,262595	26,03596623
565,489671	26,06807913
565,7167587	26,10019368
565,9438581	26,13230989
566,1709691	26,16442773
566,3980917	26,19654722
566,6252259	26,22866835
566,8523717	26,26079112
567,0795292	26,29291554
567,3066983	26,3250416
567,5338789	26,35716929
567,7610712	26,38929863
567,9882751	26,42142962
568,2154906	26,45356224
568,4427177	26,48569651
568,6699563	26,5178324
568,8972066	26,54996995
569,1244684	26,58210912
569,3517418	26,61424993
569,5790268	26,64639238
569,8063233	26,67853646
570,0336314	26,71068218
570,2609511	26,74282954
570,4882823	26,77497853
570,7156251	26,80712916
570,9429794	26,83928141
571,1703453	26,87143531
571,3977227	26,90359083
571,6251116	26,93531447
571,8525121	26,96703535
572,0799241	26,99875783
572,3073476	27,03048191
572,5347826	27,0622076
572,7622292	27,09393491
572,9896872	27,12566381
573,2171568	27,15739432
573,4446379	27,18912644
573,6721305	27,22086017
573,8996345	27,25259548
574,1271501	27,28433241
574,3546771	27,31607094
574,5822156	27,34781106
574,8097656	27,37955279
575,0373271	27,41129613
575,2649001	27,44304107
575,4924845	27,4747876
575,7200804	27,50653573
575,9476877	27,53828546
576,1753065	27,57003678
576,4029367	27,6017897
576,6305784	27,63354422
576,8582315	27,66530034
577,0858961	27,69705805
577,3135721	27,72881736
577,5412595	27,76057826
577,7689584	27,79234076
577,9966686	27,82410484
578,2243903	27,85587052
578,4521234	27,88763779
578,6798679	27,91940665
578,9076239	27,95117712
579,1353912	27,98294916
579,3631699	28,0147228
579,59096	28,04649802
579,8187615	28,07827483
580,0465744	28,11005324
580,2743987	28,14183323
580,5022343	28,1736148
580,7300813	28,20539796
580,9579397	28,23718271
581,1858094	28,26896904
581,4136906	28,30075697
581,641583	28,33254646
581,8694868	28,36433755
582,097402	28,39613022
582,3253285	28,42792447
582,5532664	28,4595867
582,7812156	28,49081234
583,0091761	28,52203953
583,2371479	28,55326826
583,4651311	28,58449856
583,6931256	28,6157304
583,9211314	28,64696379
584,1491485	28,67819873
584,3771769	28,70943522
584,6052167	28,74067327
584,8332677	28,77191285
585,06133	28,80315398
585,2894036	28,83439666
585,5174885	28,86564089
585,7455847	28,89688666
585,9736922	28,92813398
586,2018109	28,95938284
586,429941	28,99063326
586,6580822	29,0218852
586,8862348	29,0531387
587,1143986	29,08439373
587,3425737	29,11565032
587,57076	29,14690843
587,7989575	29,17816808
588,0271663	29,20942928
588,2553864	29,24069203
588,4836176	29,2719563
588,7118602	29,30322213
588,9401139	29,33448948
589,1683788	29,36575836
589,396655	29,39702879
589,6249424	29,42830076
589,853241	29,45957426
590,0815508	29,4908493
590,3098718	29,52212587
590,538204	29,55340397
590,7665474	29,58468361
590,994902	29,61596478
591,2232678	29,64724748
591,4516447	29,67853171
591,6800329	29,70981748
591,9084322	29,74110478
592,1368427	29,77239361
592,3652643	29,80368396
592,5936971	29,83497584
592,8221411	29,86626926
593,0505962	29,8975642
593,2790625	29,92886067
593,5075399	29,96015867
593,7360284	29,99104501
593,9645281	30,02165202
594,193039	30,05226053
594,4215609	30,08287052
594,650094	30,113482
594,8786382	30,14409497
595,1071935	30,17470943
595,3357599	30,20532537
595,5643375	30,23594282
595,7929261	30,26656174
596,0215259	30,29718216
596,2501367	30,32780405
596,4787587	30,35842744
596,7073917	30,38905231
596,9360358	30,41967866
597,164691	30,4503065
597,3933572	30,48093581
597,6220346	30,51156662
597,850723	30,54219891
598,0794225	30,57283268
598,308133	30,60346793
598,5368546	30,63410466
598,7655872	30,66474287
598,9943309	30,69538256
599,2230856	30,72602373
599,4518514	30,75666638
599,6806282	30,78731051
599,9094161	30,81795612
600,1382149	30,8486032
600,3670248	30,87925176
600,5958457	30,90990179
600,8246777	30,94055331
601,0535206	30,97120629
601,2823746	31,00186076
601,5112395	31,03251669
601,7401154	31,06317409
601,9690024	31,09383298
602,1979003	31,12449333
602,4268093	31,15515516
602,6557292	31,18581846
602,88466	31,21648321
603,1136019	31,24714946
603,3425547	31,27781716
603,5715185	31,30848633
603,8004933	31,33915698
604,029479	31,36982909
604,2584757	31,40050267
604,4874833	31,43117772
604,7165019	31,46179624
604,9455314	31,4916693
605,1745719	31,52154379
605,4036232	31,5514197
605,6326856	31,58129705
605,8617588	31,61117581
606,090843	31,641056
606,3199381	31,67093762
606,5490441	31,70082066
606,778161	31,73070512
607,0072888	31,760591
607,2364275	31,79047831
607,4655771	31,82036703
607,6947376	31,85025718
607,923909	31,88014875
608,1530913	31,91004174
608,3822845	31,93993615
608,6114885	31,96983197
608,8407034	31,99972922
609,0699292	32,02962788
609,2991659	32,05952797
609,5284134	32,08942946
609,7576718	32,11933238
609,986941	32,14923671
610,2162211	32,17914245
610,445512	32,20904961
610,6748137	32,23895817
610,9041263	32,26886816
611,1334498	32,29877957
611,362784	32,32869237
611,5921291	32,3586066
611,821485	32,38852223
612,0508517	32,41843927
612,2802293	32,44835774
612,5096176	32,4782776
612,7390167	32,50819887
612,9684267	32,53812156
613,1978474	32,56804564
613,427279	32,59797115
613,6567213	32,62789806
613,8861744	32,65782637
614,1156383	32,68775609
614,345113	32,71768722
614,5745984	32,74761974
614,8040946	32,77755368
615,0336016	32,80748902
615,2631193	32,83742576
615,4926478	32,86736391
615,722187	32,89730345
615,951737	32,92682132
616,1812977	32,95612359
616,4108692	32,98542724
616,6404514	33,01473226
616,8700444	33,04403865
617,099648	33,0733464
617,3292624	33,10265553
617,5588875	33,13196602
617,7885233	33,16127788
618,0181699	33,19059111
618,2478271	33,2199057
618,477495	33,24922166
618,7071737	33,27853899
618,936863	33,30785768
619,1665631	33,33717774
619,3962738	33,36649916
619,6259952	33,39582195
619,8557272	33,42514609
620,08547	33,4544716
620,3152234	33,48379847
620,5449875	33,51312671
620,7747622	33,54245629
621,0045477	33,57178726
621,2343437	33,60111957
621,4641504	33,63045324
621,6939678	33,65978828
621,9237958	33,68912467
622,1536344	33,71846241
622,3834837	33,74780153
622,6133436	33,77714199
622,8432141	33,8064838
623,0730953	33,83582699
623,3029871	33,86517152
623,5328895	33,89451741
623,7628024	33,92386464
623,992726	33,95321323
624,2226602	33,98256318
624,452605	34,01191448
624,6825604	34,04126713
624,9125264	34,07062114
625,142503	34,0999765
625,3724901	34,1293332
625,6024879	34,15869127
625,8324962	34,18805067
626,062515	34,21741142
626,2925445	34,24677353
626,5225845	34,27613698
626,752635	34,30550178
626,9826961	34,33387055
627,2127678	34,36198204
627,44285	34,39009482
627,6729427	34,41820888
627,903046	34,44632423
628,1331598	34,47444087
628,3632841	34,50255879
628,593419	34,53067801
628,8235644	34,5587985
629,0537203	34,58692029
629,2838867	34,61504335
629,5140636	34,6431677
629,744251	34,67129333
629,9744489	34,69942024
630,2046574	34,72754845
630,4348763	34,75567793
630,6651057	34,78380869
630,8953456	34,81194074
631,1255959	34,84007405
631,3558568	34,86820866
631,5861281	34,89634454
631,8164099	34,92448171
632,0467021	34,95262015
632,2770048	34,98075986
632,507318	35,00890086
632,7376416	35,03704314
632,9679756	35,06518668
633,1983201	35,09333151
633,4286751	35,12147761
633,6590404	35,14962498
633,8894162	35,17777363
634,1198025	35,20592356
634,3501991	35,23407476
634,5806062	35,26222723
634,8110237	35,29038098
635,0414516	35,31853599
635,2718899	35,34669228
635,5023386	35,37484984
635,7327977	35,40300866
635,9632672	35,43116876
636,1937471	35,45933013
636,4242374	35,48749277
636,6547381	35,51565669
636,8852491	35,54382185
637,1157705	35,5719883
637,3463023	35,60015601
637,5768445	35,62832499
637,807397	35,65649523
638,0379598	35,68402789
638,2685331	35,71113297
638,4991166	35,73823926
638,7297106	35,76534678
638,9603148	35,79245549
639,1909294	35,81956543
639,4215544	35,8466766
639,6521896	35,87378896
639,8828352	35,90090254
640,1134911	35,92801734
640,3441574	35,95513335
640,5748339	35,98225057
640,8055208	36,00936901
641,0362179	36,03648865
641,2669254	36,06360951
641,4976431	36,09073157
641,7283712	36,11785485
641,9591095	36,14497933
642,1898582	36,17210504
642,4206171	36,19923194
642,6513862	36,22636004
642,8821657	36,25348937
643,1129554	36,28061989
643,3437554	36,30775163
643,5745657	36,33488457
643,8053862	36,36201872
644,0362169	36,38915406
644,2670579	36,41629062
644,4979092	36,44342838
644,7287707	36,47056735
644,9596424	36,49770751
645,1905244	36,52484888
645,4214166	36,55199146
645,652319	36,57913523
645,8832316	36,6062802
646,1141545	36,63342638
646,3450875	36,66057375
646,5760308	36,68772233
646,8069843	36,71487211
647,0379479	36,74202308
647,2689218	36,76917526
647,4999059	36,79632863
647,7309001	36,8234832
647,9619046	36,85063897
648,1929192	36,87779593
648,423944	36,9049541
648,6549789	36,93211344
648,886024	36,95927399
649,1170793	36,98586197
649,3481448	37,01189255
649,5792204	37,03792427
649,8103061	37,06395712
650,041402	37,08999112
650,2725081	37,11602627
650,5036243	37,14206256
650,7347506	37,16809999
650,965887	37,19413855
651,1970336	37,22017827
651,4281903	37,24621912
651,6593571	37,27226111
651,8905341	37,29830425
652,1217211	37,32434851
652,3529183	37,35039393
652,5841255	37,37644047
652,8153429	37,40248816
653,0465703	37,42853697
653,2778078	37,45458693
653,5090555	37,48063803
653,7403132	37,50669026
653,9715809	37,53274362
654,2028588	37,55879812
654,4341467	37,58485375
654,6654447	37,61091052
654,8967528	37,63696843
655,1280709	37,66302747
655,359399	37,68908763
655,5907373	37,71514894
655,8220855	37,74121136
656,0534438	37,76727492
656,2848121	37,79333961
656,5161905	37,81940544
656,7475789	37,84547239
656,9789774	37,87154049
657,2103858	37,89760969
657,4418043	37,92368004
657,6732327	37,9497515
657,9046712	37,97582409
658,1361197	38,00189782
658,3675782	38,02797267
658,5990467	38,05404865
658,8305252	38,08012575
659,0620137	38,10620398
659,2935121	38,13228333
659,5250206	38,15836381
659,756539	38,18444541
659,9880674	38,21052813
660,2196057	38,23599899
660,451154	38,26089725
660,6827123	38,28579659
660,9142805	38,310697
661,1458587	38,33559848
661,3774469	38,36050103
661,6090449	38,38540464
661,840653	38,41030933
662,0722709	38,43521508
662,3038988	38,46012191
662,5355366	38,4850298
662,7671844	38,50993876
662,998842	38,53484878
663,2305096	38,55975987
663,4621871	38,58467203
663,6938745	38,60958525
663,9255718	38,63449954
664,157279	38,65941489
664,3889961	38,6843313
664,6207231	38,70924878
664,8524599	38,73416732
665,0842067	38,75908692
665,3159633	38,78400759
665,5477298	38,80892932
665,7795062	38,83385211
666,0112925	38,85877596
666,2430886	38,88370087
666,4748945	38,90862684
666,7067104	38,93355388
666,938536	38,95848196
667,1703716	38,98341112
667,4022169	39,00834132
667,6340721	39,03327258
667,8659372	39,05820491
668,097812	39,08313829
668,3296967	39,10807272
668,5615913	39,13300823
668,7934956	39,15794477
669,0254097	39,18288237
669,2573337	39,20782103
669,4892675	39,23276075
669,721211	39,25770151
669,9531644	39,28264334
670,1851276	39,30758621
670,4171005	39,33253014
670,6490832	39,35747511
670,8810758	39,38242115
671,1130781	39,40736823
671,3450901	39,4315467
671,577112	39,45526509
671,8091436	39,47898447
672,0411849	39,50270484
672,2732361	39,52642622
672,5052969	39,55014859
672,7373676	39,57387196
672,9694479	39,59759632
673,201538	39,62132168
673,4336379	39,64504804
673,6657475	39,66877539
673,8978668	39,69250374
674,1299958	39,71623307
674,3621346	39,73996341
674,5942831	39,76369474
674,8264412	39,78742705
675,0586091	39,81116036
675,2907867	39,83489467
675,522974	39,85862996
675,755171	39,88236625
675,9873777	39,90610353
676,2195941	39,9298418
676,4518202	39,95358106
676,6840559	39,9773213
676,9163013	40,00106254
677,1485564	40,02480477
677,3808212	40,04854798
677,6130956	40,07229218
677,8453797	40,09603737
678,0776734	40,11978355
678,3099768	40,14353071
678,5422899	40,16727886
678,7746125	40,19102799
679,0069449	40,21477812
679,2392868	40,23852922
679,4716384	40,26228131
679,7039996	40,28603438
679,9363705	40,30978845
680,1687509	40,33354348
680,401141	40,35729951
680,6335407	40,38105652
680,86595	40,40481451
681,0983689	40,42857348
681,3307974	40,45233343
681,5632355	40,47609436
681,7956832	40,49985628
682,0281404	40,52361916
682,2606073	40,54738304
682,4930837	40,57026686
682,7255697	40,59297186
682,9580653	40,61567781
683,1905705	40,63838469
683,4230852	40,6610925
683,6556094	40,68380123
683,8881432	40,70651091
684,1206866	40,72922152
684,3532395	40,75193306
684,585802	40,77464554
684,818374	40,79735895
685,0509555	40,82007328
685,2835466	40,84278855
685,5161472	40,86550475
685,7487573	40,88822187
685,9813769	40,91093993
686,214006	40,93365891
686,4466447	40,95637883
686,6792929	40,97909968
686,9119505	41,00182144
687,1446177	41,02454414
687,3772943	41,04726777
687,6099805	41,06999232
687,8426761	41,0927178
688,0753812	41,1154442
688,3080958	41,13817154
688,5408198	41,16089979
688,7735534	41,18362897
689,0062964	41,20635908
689,2390488	41,2290901
689,4718107	41,25182206
689,7045821	41,27455493
689,9373629	41,29728873
690,1701531	41,32002345
690,4029528	41,34275909
690,635762	41,36549566
690,8685805	41,38823314
691,1014085	41,41097155
691,334246	41,43371088
691,5670928	41,45645112
691,7999491	41,47919229
692,0328147	41,50193437
692,2656898	41,52467738
692,4985743	41,54742131
692,7314682	41,57016615
692,9643715	41,59291191
693,1972841	41,61565858
693,4302062	41,63757012
693,6631376	41,65882298
693,8960785	41,6800767
694,1290287	41,70133127
694,3619882	41,72258669
694,5949572	41,74384297
694,8279355	41,76510011
695,0609231	41,78635809
695,2939202	41,80761694
695,5269265	41,82887663
695,7599422	41,85013717
695,9929673	41,87139858
696,2260017	41,89266083
696,4590454	41,91392393
696,6920985	41,93518789
696,9251609	41,95645269
697,1582326	41,97771835
697,3913136	41,99898485
697,624404	42,02025222
697,8575037	42,04152043
698,0906126	42,06278948
698,3237309	42,08405938
698,5568585	42,10533014
698,7899953	42,12660174
699,0231415	42,14787419
699,2562969	42,16914748
699,4894617	42,19042163
699,7226357	42,21169662
699,9558189	42,23297245
700,1890115	42,25424914
700,4222133	42,27552666
700,6554244	42,29680504
700,8886447	42,31808425
701,1218743	42,33936432
701,3551131	42,36064522
701,5883612	42,38192697
701,8216186	42,40320957
702,0548851	42,424493
702,2881609	42,44577727
702,521446	42,4670624
702,7547402	42,48834836
702,9880437	42,50963516
703,2213564	42,53092281
703,4546783	42,55221129
703,6880094	42,57350062
703,9213497	42,59479078
704,1546993	42,61608179
704,388058	42,63737363
704,6214259	42,65742522
704,854803	42,67741067
705,0881893	42,6973969
705,3215848	42,71738392
705,5549894	42,73737173
705,7884032	42,75736031
706,0218262	42,77734969
706,2552584	42,79733985
706,4886997	42,8173308
706,7221502	42,83732253
706,9556098	42,85731504
707,1890785	42,87730833
707,4225565	42,89730242
707,6560435	42,91729727
707,8895397	42,93729292
708,123045	42,95728934
708,3565595	42,97728655
708,5900831	42,99728454
708,8236158	43,01728332
709,0571576	43,03728286
709,2907085	43,05728319
709,5242686	43,07728431
709,7578377	43,0972862
709,9914159	43,11728887
710,2250033	43,13729232
710,4585997	43,15729655
710,6922052	43,17730155
710,9258198	43,19730733
711,1594435	43,2173139
711,3930762	43,23732123
711,6267181	43,25732935
711,860369	43,27733825
712,0940289	43,29734791
712,3276979	43,31735835
712,561376	43,33736958
712,7950631	43,35738157
713,0287593	43,37739434
713,2624645	43,39740788
713,4961788	43,4174222
713,729902	43,43743729
713,9636344	43,45745316
714,1973757	43,47746979
714,4311261	43,49748721
714,6648855	43,51750539
714,8986539	43,53752435
715,1324313	43,55754407
715,3662177	43,57756457
715,6000131	43,59702226
715,8338175	43,61572681
716,0676309	43,63443208
716,3014533	43,65313806
716,5352847	43,67184477
716,7691251	43,6905522
717,0029745	43,70926035
717,2368328	43,7279692
717,4707001	43,74667878
717,7045763	43,76538908
717,9384616	43,78410009
718,1723557	43,80281182
718,4062589	43,82152427
718,640171	43,84023743
718,874092	43,85895131
719,108022	43,8776659
719,3419609	43,89638121
719,5759087	43,91509723
719,8098655	43,93381397
720,0438312	43,95253142
720,2778058	43,97124958
720,5117893	43,98996846
720,7457818	44,00868805
720,9797831	44,02740835
721,2137934	44,04612937
721,4478126	44,06485111
721,6818406	44,08357354
721,9158776	44,1022967
722,1499234	44,12102056
722,3839781	44,13974513
722,6180418	44,15847042
722,8521142	44,17719641
723,0861956	44,19592311
723,3202858	44,21465052
723,5543849	44,23337865
723,7884929	44,25210748
724,0226097	44,27083702
724,2567353	44,28956727
724,4908698	44,30829822
724,7250132	44,32702989
724,9591654	44,34576226
725,1933264	44,36449534
725,4274963	44,38322912
725,661675	44,40196362
725,8958625	44,42069881
726,1300588	44,43943471
726,364264	44,45817132
726,5984779	44,47690863
726,8327007	44,49433531
727,0669323	44,51175406
727,3011726	44,52917346
727,5354218	44,54659353
727,7696797	44,56401424
728,0039465	44,58143561
728,238222	44,59885763
728,4725063	44,6162803
728,7067994	44,63370363
728,9411013	44,65112762
729,1754119	44,66855224
729,4097313	44,68597753
729,6440594	44,70340346
729,8783963	44,72083005
730,112742	44,73825728
730,3470964	44,75568517
730,5814595	44,77311371
730,8158314	44,79054289
731,050212	44,80797273
731,2846013	44,82540321
731,5189994	44,84283435
731,7534062	44,86026613
731,9878217	44,87769856
732,2222459	44,89513164
732,4566789	44,91256537
732,6911205	44,92999974
732,9255708	44,94743476
733,1600299	44,96487043
733,3944976	44,98230675
733,628974	44,99974371
733,8634591	45,01718131
734,0979529	45,03461956
734,3324554	45,05205847
734,5669666	45,06949801
734,8014864	45,0869382
735,0360149	45,10437903
735,270552	45,12182051
735,5050978	45,13926263
735,7396522	45,15670539
735,9742153	45,17414879
736,2087871	45,19159285
736,4433675	45,20903754
736,6779565	45,22648287
736,9125542	45,24392885
737,1471605	45,26137547
737,3817754	45,27882273
737,6163989	45,29627063
737,8510311	45,31287211
738,0856718	45,32900529
738,3203212	45,34513907
738,5549792	45,36127345
738,7896457	45,3774084
739,0243209	45,39354396
739,2590047	45,4096801
739,493697	45,42581683
739,728398	45,44195416
739,9631075	45,45809208
740,1978256	45,47423058
740,4325523	45,49036968
740,6672875	45,50650936
740,9020313	45,52264963
741,1367837	45,53879049
741,3715446	45,55493194
741,6063141	45,57107398
741,8410921	45,5872166
742,0758786	45,60335981
742,3106737	45,61950361
742,5454774	45,635648
742,7802895	45,65179297
743,0151102	45,66793852
743,2499395	45,68408468
743,4847772	45,7002314
743,7196235	45,71637872
743,9544782	45,73252662
744,1893415	45,74867511
744,4242133	45,76482418
744,6590935	45,78097383
744,8939823	45,79712407
745,1288796	45,8132749
745,3637853	45,8294263
745,5986996	45,8455783
745,8336223	45,86173087
746,0685535	45,87788402
746,3034931	45,89403776
746,5384412	45,91019208
746,7733978	45,92634698
747,0083629	45,94250247
747,2433364	45,95865853
747,4783183	45,97481518
747,7133087	45,9909724
747,9483076	46,00713021
748,1833148	46,0232886
748,4183305	46,03944756
748,6533547	46,05560711
748,8883873	46,07127602
749,1234282	46,08613045
749,3584777	46,10098542
749,5935355	46,11584092
749,8286017	46,13069695
750,0636763	46,14555351
750,2987594	46,16041061
750,5338508	46,17526823
750,7689507	46,19012639
751,0040589	46,20498508
751,2391755	46,21984429
751,4743005	46,23470404
751,7094338	46,24956431
751,9445756	46,26442512
752,1797257	46,27928645
752,4148842	46,29414831
752,650051	46,3090107
752,8852262	46,32387362
753,1204097	46,33873706
753,3556016	46,35360103
753,5908019	46,36846554
753,8260104	46,38333056
754,0612274	46,39819612
754,2964526	46,4130622
754,5316862	46,42792881
754,7669281	46,44279594
755,0021783	46,4576636
755,2374369	46,47253179
755,4727037	46,4874005
755,7079789	46,50226974
755,9432623	46,51713949
756,1785541	46,53200978
756,4138542	46,54688059
756,6491625	46,56175192
756,8844792	46,57662378
757,1198041	46,59149616
757,3551373	46,60636907
757,5904788	46,62124249
757,8258285	46,63611644
758,0611866	46,65099092
758,2965529	46,66586591
758,5319274	46,68074143
758,7673102	46,69561747
759,0027013	46,71049403
759,2381006	46,72537111
759,4735081	46,74024871
759,7089239	46,75512684
759,9443479	46,7697855
760,1797802	46,78349684
760,4152206	46,79720865
760,6506693	46,81092094
