899	3.408667	
900	3.386752	
901	3.364837	
902	3.342922	
903	3.321007	
904	3.299092	
905	3.277022	
906	3.254465	
907	3.231908	
908	3.209352	
909	3.186795	
910	3.164238	
911	3.141681	
912	3.131638	
913	3.124032	
914	3.116427	
915	3.108821	
916	3.101215	
917	3.09361	
918	3.087025	
919	3.081771	
920	3.076517	
921	3.071263	
922	3.066009	
923	3.060755	
924	3.055677	
925	3.056123	
926	3.056568	
927	3.057014	
928	3.057459	
929	3.057904	
930	3.05835	
931	3.059038	
932	3.059871	
933	3.060703	
934	3.061535	
935	3.062367	
936	3.0632	
937	3.063166	
938	3.060202	
939	3.057237	
940	3.054272	
941	3.051307	
942	3.048343	
943	3.045378	
944	3.050596	
945	3.057513	
946	3.06443	
947	3.071347	
948	3.078264	
949	3.085181	
950	3.092177	
951	3.099278	
952	3.10638	
953	3.113481	
954	3.120582	
955	3.127683	
956	3.134721	
957	3.139846	
958	3.144971	
959	3.150095	
960	3.15522	
961	3.160345	
962	3.16547	
963	3.167602	
964	3.16802	
965	3.168439	
966	3.168858	
967	3.169277	
968	3.169696	
969	3.168907	
970	3.164293	
971	3.159678	
972	3.155064	
973	3.15045	
974	3.145836	
975	3.141221	
976	3.135296	
977	3.129133	
978	3.122969	
979	3.116805	
980	3.110642	
981	3.104478	
982	3.101709	
983	3.103054	
984	3.104399	
985	3.105745	
986	3.10709	
987	3.108435	
988	3.109346	
989	3.10344	
990	3.097535	
991	3.091629	
992	3.085724	
993	3.079818	
994	3.073913	
995	3.07241	
996	3.073085	
997	3.073761	
998	3.074436	
999	3.075111	
1000	3.075786	
1001	3.075624	
1002	3.073299	
1003	3.070974	
1004	3.068649	
1005	3.066324	
1006	3.063999	
1007	3.061674	
1008	3.0599	
1009	3.058193	
1010	3.056487	
1011	3.054781	
1012	3.053075	
1013	3.051369	
1014	3.052336	
1015	3.055954	
1016	3.059572	
1017	3.06319	
1018	3.066808	
1019	3.070426	
1020	3.073612	
1021	3.073481	
1022	3.073349	
1023	3.073217	
1024	3.073085	
1025	3.072953	
1026	3.072821	
1027	3.070675	
1028	3.067779	
1029	3.064884	
1030	3.061989	
1031	3.059093	
1032	3.056198	
1033	3.055149	
1034	3.05762	
1035	3.060091	
1036	3.062562	
1037	3.065033	
1038	3.067504	
1039	3.069975	
1040	3.076293	
1041	3.082771	
1042	3.089248	
1043	3.095726	
1044	3.102205	
1045	3.108682	
1046	3.109498	
1047	3.106163	
1048	3.102828	
1049	3.099493	
1050	3.096158	
1051	3.092824	
1052	3.089896	
1053	3.088643	
1054	3.087389	
1055	3.086135	
1056	3.084881	
1057	3.083627	
1058	3.082373	
1059	3.083467	
1060	3.085093	
1061	3.08672	
1062	3.088346	
1063	3.089973	
1064	3.091599	
1065	3.091004	
1066	3.087535	
1067	3.084066	
1068	3.080596	
1069	3.077127	
1070	3.073658	
1071	3.07045	
1072	3.07157	
1073	3.07269	
1074	3.07381	
1075	3.07493	
1076	3.07605	
1077	3.077169	
1078	3.078287	
1079	3.079403	
1080	3.08052	
1081	3.081636	
1082	3.082752	
1083	3.083869	
1084	3.085421	
1085	3.087976	
1086	3.09053	
1087	3.093085	
1088	3.09564	
1089	3.098195	
1090	3.100749	
1091	3.099969	
1092	3.09893	
1093	3.097892	
1094	3.096853	
1095	3.095814	
1096	3.094775	
1097	3.086916	
1098	3.073567	
1099	3.060218	
1100	3.046869	
1101	3.03352	
1102	3.02017	
1103	3.008388	
1104	3.003694	
1105	2.998999	
1106	2.994305	
1107	2.989611	
1108	2.984916	
1109	2.980222	
1110	2.978201	
1111	2.976812	
1112	2.975423	
1113	2.974033	
1114	2.972644	
1115	2.971255	
1116	2.967012	
1117	2.95911	
1118	2.951207	
1119	2.943304	
1120	2.935401	
1121	2.927499	
1122	2.919912	
1123	2.916662	
1124	2.913411	
1125	2.910161	
1126	2.90691	
1127	2.90366	
1128	2.900409	
1129	2.901111	
1130	2.903514	
1131	2.905918	
1132	2.908322	
1133	2.910726	
1134	2.91313	
1135	2.916249	
1136	2.920815	
1137	2.92538	
1138	2.929946	
1139	2.934512	
1140	2.939077	
1141	2.943643	
1142	2.942976	
1143	2.942119	
1144	2.941262	
1145	2.940404	
1146	2.939547	
1147	2.93869	
1148	2.931641	
1149	2.920447	
1150	2.909253	
1151	2.898059	
1152	2.886865	
1153	2.875671	
1154	2.865442	
1155	2.858369	
1156	2.851297	
1157	2.844225	
1158	2.837153	
1159	2.830081	
1160	2.823009	
1161	2.818335	
1162	2.814017	
1163	2.809699	
1164	2.805381	
1165	2.801062	
1166	2.796744	
1167	2.793814	
1168	2.792229	
1169	2.790643	
1170	2.789058	
1171	2.787472	
1172	2.785887	
1173	2.783958	
1174	2.780033	
1175	2.776108	
1176	2.772182	
1177	2.768257	
1178	2.764332	
1179	2.760407	
1180	2.76118	
1181	2.763225	
1182	2.765269	
1183	2.767314	
1184	2.769358	
1185	2.771403	
1186	2.76978	
1187	2.763237	
1188	2.756693	
1189	2.750149	
1190	2.743605	
1191	2.737061	
1192	2.731194	
1193	2.734456	
1194	2.737719	
1195	2.740982	
1196	2.744244	
1197	2.747507	
1198	2.750769	
1199	2.750473	
1200	2.748736	
1201	2.746999	
1202	2.745263	
1203	2.743526	
1204	2.741789	
1205	2.736093	
1206	2.723233	
1207	2.710373	
1208	2.697512	
1209	2.684652	
1210	2.671792	
1211	2.658939	
1212	2.653737	
1213	2.648536	
1214	2.643334	
1215	2.638133	
1216	2.632931	
1217	2.627729	
1218	2.624786	
1219	2.623075	
1220	2.621363	
1221	2.619652	
1222	2.617941	
1223	2.616229	
1224	2.613877	
1225	2.609993	
1226	2.606109	
1227	2.602226	
1228	2.598342	
1229	2.594458	
1230	2.590574	
1231	2.584588	
1232	2.578475	
1233	2.572361	
1234	2.566248	
1235	2.560135	
1236	2.554022	
1237	2.55231	
1238	2.553632	
1239	2.554953	
1240	2.556275	
1241	2.557596	
1242	2.558918	
1243	2.5591	
1244	2.555734	
1245	2.552367	
1246	2.549001	
1247	2.545635	
1248	2.542269	
1249	2.538903	
1250	2.53821	
1251	2.537833	
1252	2.537457	
1253	2.53708	
1254	2.536703	
1255	2.536326	
1256	2.534337	
1257	2.531013	
1258	2.527689	
1259	2.524364	
1260	2.52104	
1261	2.517716	
1262	2.515541	
1263	2.517963	
1264	2.520386	
1265	2.522808	
1266	2.525231	
1267	2.527653	
1268	2.530076	
1269	2.526505	
1270	2.521918	
1271	2.517331	
1272	2.512744	
1273	2.508157	
1274	2.50357	
1275	2.498925	
1276	2.494223	
1277	2.489522	
1278	2.48482	
1279	2.480119	
1280	2.475417	
1281	2.469869	
1282	2.460125	
1283	2.450382	
1284	2.440639	
1285	2.430895	
1286	2.421152	
1287	2.411408	
1288	2.407421	
1289	2.404645	
1290	2.40187	
1291	2.399095	
1292	2.396319	
1293	2.393544	
1294	2.394226	
1295	2.39858	
1296	2.402933	
1297	2.407287	
1298	2.41164	
1299	2.415994	
1300	2.418591	
1301	2.410828	
1302	2.403066	
1303	2.395303	
1304	2.387541	
1305	2.379779	
1306	2.372017	
1307	2.366084	
1308	2.360591	
1309	2.355099	
1310	2.349606	
1311	2.344114	
1312	2.338621	
1313	2.3338	
1314	2.329738	
1315	2.325677	
1316	2.321615	
1317	2.317554	
1318	2.313492	
1319	2.309818	
1320	2.308692	
1321	2.307567	
1322	2.306441	
1323	2.305315	
1324	2.30419	
1325	2.303064	
1326	2.300438	
1327	2.297429	
1328	2.294419	
1329	2.291409	
1330	2.288399	
1331	2.285389	
1332	2.280201	
1333	2.272475	
1334	2.264749	
1335	2.257024	
1336	2.249298	
1337	2.241572	
1338	2.234792	
1339	2.234451	
1340	2.23411	
1341	2.233769	
1342	2.233428	
1343	2.233088	
1344	2.232747	
1345	2.228863	
1346	2.224072	
1347	2.219282	
1348	2.214491	
1349	2.2097	
1350	2.204909	
1351	2.201028	
1352	2.198195	
1353	2.195362	
1354	2.192529	
1355	2.189696	
1356	2.186863	
1357	2.18322	
1358	2.174391	
1359	2.165562	
1360	2.156733	
1361	2.147903	
1362	2.139074	
1363	2.130245	
1364	2.12578	
1365	2.122365	
1366	2.11895	
1367	2.115535	
1368	2.112119	
1369	2.108704	
1370	2.10676	
1371	2.106422	
1372	2.106084	
1373	2.105746	
1374	2.105408	
1375	2.10507	
1376	2.102268	
1377	2.085614	
1378	2.068961	
1379	2.052307	
1380	2.035653	
1381	2.019	
1382	2.002346	
1383	1.994719	
1384	1.989008	
1385	1.983297	
1386	1.977586	
1387	1.971874	
1388	1.966163	
1389	1.966136	
1390	1.971793	
1391	1.977449	
1392	1.983106	
1393	1.988762	
1394	1.994419	
1395	1.999526	
1396	2.002059	
1397	2.004592	
1398	2.007126	
1399	2.009659	
1400	2.012192	
1401	2.014725	
1402	2.010262	
1403	2.004603	
1404	1.998945	
