194,16287968	0,00262038
194,36381481	-0,00478819
194,56476860	0,00224983
194,76574102	-0,00790261
194,96673208	-0,00334854
195,16774177	0,00756129
195,36877010	0,00194993
195,56981705	0,01533866
195,77088262	-0,00406009
195,97196681	0,00781429
196,17306961	0,01354839
196,37419103	-0,00495839
196,57533104	0,00378246
196,77648966	0,01113899
196,97766688	0,01873964
197,17886269	-0,00725074
197,38007709	-0,00566248
197,58131007	0,00243320
197,78256164	0,00507794
197,98383178	-0,00531116
198,18512050	0,00541080
198,38642778	0,01005939
198,58775363	0,00589701
198,78909804	-0,00254785
198,99046101	-0,00444045
199,19184253	0,02415640
199,39324259	0,00611137
199,59466121	0,00037667
199,79609836	-0,00665564
199,99755405	-0,00713943
200,19902827	0,00294380
200,40052102	-0,00349487
200,60203230	-0,01302403
200,80356209	0,01287786
201,00511040	0,01091621
201,20667723	-0,01011640
201,40826256	-0,00951084
201,60986639	-0,00155682
201,81148873	0,01254952
202,01312956	-0,00267799
202,21478888	0,01261809
202,41646669	0,01066887
202,61816298	-0,00606234
202,81987776	-0,00770753
203,02161101	-0,00368815
203,22336273	0,00095092
203,42513291	-0,00163247
203,62692157	-0,00101476
203,82872868	0,00104587
204,03055424	0,00209048
204,23239826	0,01182007
204,43426072	0,00581015
204,63614163	0,00283764
204,83804098	0,00558781
205,03995876	0,00331340
205,24189497	0,01483897
205,44384961	-0,00282532
205,64582267	0,01371675
205,84781415	0,02316857
206,04982405	-0,01219193
206,25185236	-0,00340109
206,45389907	0,02772228
206,65596418	0,01784237
206,85804770	-0,00931713
207,06014960	-0,00300741
207,26226990	0,00683778
207,46440859	-0,00510669
207,66656565	-0,00652105
207,86874110	0,00287354
208,07093492	0,00130372
208,27314711	0,00869384
208,47537766	-0,00366013
208,67762658	-0,00632080
208,87989385	0,00921236
209,08217948	0,00933579
209,28448346	0,01685412
209,48680579	-0,00942405
209,68914645	0,00845435
209,89150545	0,01792987
210,09388279	-0,00315345
210,29627846	0,00034856
210,49869245	0,00765474
210,70112476	0,00051141
210,90357539	-0,00442901
211,10604434	0,00812366
211,30853159	0,00121195
211,51103715	0,01303001
211,71356100	0,00988097
211,91610316	-0,01269099
212,11866361	0,01583847
212,32124235	0,00985386
212,52383937	-0,00975818
212,72645467	-0,00824244
212,92908825	0,01615487
213,13174010	-0,00351392
213,33441022	-0,00196216
213,53709861	-0,00002828
213,73980525	0,01004119
213,94253016	0,00796150
214,14527331	-0,00848255
214,34803471	0,00257882
214,55081436	0,00152779
214,75361225	0,00539336
214,95642837	-0,00420080
215,15926273	-0,00642194
215,36211531	0,00171568
215,56498612	0,00605772
215,76787514	-0,00133915
215,97078239	-0,00294962
216,17370784	0,01650319
216,37665150	0,01768896
216,57961337	0,00008959
216,78259344	0,00028800
216,98559170	0,00178017
217,18860815	-0,00368957
217,39164279	-0,00867741
217,59469561	0,00296713
217,79776661	-0,00063334
218,00085579	0,00767345
218,20396314	-0,00094494
218,40708866	-0,00482272
218,61023234	0,01296021
218,81339417	-0,00796231
219,01657417	0,00340745
219,21977231	-0,00874069
219,42298860	0,01558570
219,62622303	0,00541554
219,82947561	-0,00099887
220,03274631	-0,00682082
220,23603515	-0,00312573
220,43934211	-0,00205033
220,64266720	-0,00616891
220,84601040	-0,00914173
221,04937172	-0,00154465
221,25275115	0,00202099
221,45614869	-0,00876031
221,65956432	-0,00756103
221,86299806	0,00451847
222,06644989	-0,00344862
222,26991981	0,00358331
222,47340781	-0,00789070
222,67691390	-0,00243212
222,88043807	0,01211382
223,08398031	-0,00984540
223,28754061	-0,00736649
223,49111899	0,00862484
223,69471542	0,01039300
223,89832992	-0,01167343
224,10196246	0,00061705
224,30561306	0,00526969
224,50928170	0,00006876
224,71296838	0,00332601
224,91667310	-0,00328315
225,12039586	0,00708059
225,32413664	-0,00984637
225,52789545	-0,00574513
225,73167228	-0,00292474
225,93546712	0,00500670
226,13927998	0,00086360
226,34311085	-0,00307689
226,54695972	-0,01102777
226,75082659	0,01121490
226,95471146	-0,00768561
227,15861432	-0,00680246
227,36253517	-0,00402293
227,56647401	0,00254905
227,77043082	0,00019424
227,97440561	-0,01227217
228,17839838	-0,00775446
228,38240911	-0,00050537
228,58643780	0,00504779
228,79048446	-0,00295929
228,99454907	0,00186847
229,19863163	0,00408881
229,40273215	0,00554675
229,60685060	-0,00787271
229,81098700	-0,01127389
230,01514133	0,00193379
230,21931359	0,00410222
230,42350378	0,00096381
230,62771190	-0,00478670
230,83193793	0,00317349
231,03618188	0,00908952
231,24044374	-0,00703763
231,44472351	-0,00062827
231,64902118	0,00243263
231,85333675	0,00579298
232,05767022	0,00066393
232,26202157	-0,00569313
232,46639082	0,01862746
232,67077794	0,01540475
232,87518295	-0,00548675
233,07960583	0,00131497
233,28404658	0,00286234
233,48850520	0,01431124
233,69298168	-0,00874148
233,89747602	-0,01233147
234,10198822	0,00792578
234,30651826	0,00402939
234,51106615	0,00098769
234,71563188	-0,00655601
234,92021546	-0,00214488
235,12481686	0,00108180
235,32943610	-0,00336599
235,53407316	-0,00549851
235,73872805	0,00255562
235,94340075	0,00485884
236,14809126	-0,00293736
236,35279959	0,00073516
236,55752572	-0,00058215
236,76226966	0,00615760
236,96703139	-0,00159707
237,17181092	0,00368951
237,37660823	0,00092214
237,58142333	-0,00128618
237,78625621	0,00380806
237,99110687	-0,00290728
238,19597531	-0,00009887
238,40086151	0,00765462
238,60576548	0,02472664
238,81068721	0,00244397
239,01562669	0,00926556
239,22058393	0,00844288
239,42555892	-0,00609729
239,63055166	-0,01240867
239,83556213	0,00733309
240,04059034	0,00162700
240,24563628	0,00162242
240,45069996	0,00306677
240,65578136	0,00398892
240,86088047	0,01614932
241,06599731	-0,00206719
241,27113186	-0,00553995
241,47628411	0,01014668
241,68145407	0,01110989
241,88664173	-0,00299686
242,09184709	-0,00570508
242,29707014	0,00877197
242,50231087	0,00810773
242,70756930	0,00531148
242,91284540	-0,00975878
243,11813917	0,00554607
243,32345062	0,00793206
243,52877974	-0,00385923
243,73412652	-0,00557487
243,93949096	0,00896508
244,14487306	0,00310239
244,35027281	-0,00759618
244,55569020	-0,00399399
244,76112524	0,00751517
244,96657792	0,00717347
245,17204823	-0,00683197
245,37753618	-0,00231945
245,58304175	-0,00522934
245,78856495	-0,00156380
245,99410576	-0,00451685
246,19966419	-0,00169709
246,40524024	0,00173962
246,61083388	0,00662729
246,81644513	0,00178156
247,02207398	0,00001817
247,22772043	0,00031158
247,43338447	0,00991086
247,63906609	-0,00173885
247,84476529	-0,00759630
248,05048208	0,00187356
248,25621643	-0,00092322
248,46196836	0,00712631
248,66773786	-0,00720786
248,87352491	0,00280848
249,07932953	0,00147542
249,28515170	-0,00653853
249,49099142	-0,01105635
249,69684869	0,00850030
249,90272349	0,01230141
250,10861584	-0,00766694
250,31452572	-0,00756071
250,52045313	-0,00121689
250,72639807	0,01044554
250,93236052	-0,00220306
251,13834050	-0,00326010
251,34433799	0,00305573
251,55035299	0,01048069
251,75638549	0,00258575
251,96243550	-0,00165051
252,16850300	-0,00001163
252,37458800	-0,00302014
252,58069048	-0,00680317
252,78681045	0,00458794
252,99294790	0,01143343
253,19910283	-0,00042999
253,40527523	-0,01404694
253,61146511	-0,00773663
253,81767244	0,00780345
254,02389724	0,00199789
254,23013949	-0,00090414
254,43639920	0,00115156
254,64267635	0,01196238
254,84897095	-0,00267980
255,05528299	-0,00674947
255,26161247	0,01425107
255,46795938	0,00002583
255,67432372	0,00854258
255,88070548	0,00028781
256,08710466	-0,00991115
256,29352126	0,00314199
256,49995527	0,01545617
256,70640669	-0,00718405
256,91287552	-0,00242527
257,11936174	0,01236190
257,32586536	0,00095246
257,53238637	0,01554376
257,73892477	-0,00942336
257,94548055	0,00654038
258,15205371	-0,00008734
258,35864425	-0,00020955
258,56525216	-0,00958214
258,77187744	0,00707947
258,97852008	0,00928319
259,18518008	0,00665046
259,39185743	-0,01370111
259,59855214	0,00443583
259,80526419	0,00865351
260,01199359	-0,01006365
260,21874032	-0,00504548
260,42550440	0,00511583
260,63228580	-0,00391864
260,83908453	0,00319048
261,04590058	0,00259018
261,25273395	0,00086325
261,45958464	0,00688074
261,66645263	-0,00855281
261,87333793	-0,00553808
262,08024054	0,00445338
262,28716044	0,01106772
262,49409764	-0,00693218
262,70105213	-0,00695668
262,90802391	-0,00186908
263,11501296	0,00871857
263,32201930	-0,00672096
263,52904291	-0,00740845
263,73608379	0,00044679
263,94314194	0,00243314
264,15021734	-0,00709717
264,35731001	-0,00101008
264,56441993	0,00636255
264,77154710	-0,00233902
264,97869152	-0,00652025
265,18585317	-0,00021125
265,39303207	-0,00527612
265,60022820	0,00206806
265,80744155	-0,01022821
266,01467214	-0,00053293
266,22191994	0,00738031
266,42918497	0,00179265
266,63646720	-0,01152138
266,84376665	-0,00505184
267,05108330	0,00526513
267,25841715	0,00272151
267,46576819	-0,00985598
267,67313644	-0,00664963
267,88052187	0,00281560
268,08792448	0,00739782
268,29534428	-0,00310701
268,50278125	-0,00089248
268,71023540	-0,00061631
268,91770671	0,00093963
269,12519519	0,00914631
269,33270083	-0,00625044
269,54022362	0,00816630
269,74776357	0,01462246
269,95532067	-0,00717428
270,16289491	-0,00174480
270,37048629	-0,00172120
270,57809481	0,00388478
270,78572046	0,00361337
270,99336323	0,00001251
271,20102313	0,00115768
271,40870016	0,01081566
271,61639429	-0,00303084
271,82410554	-0,01013361
272,03183390	0,00017630
272,23957936	0,01644928
272,44734192	-0,00374728
272,65512157	0,00495828
272,86291832	-0,00441232
273,07073216	0,00490633
273,27856307	0,00215138
273,48641107	0,00010544
273,69427615	0,00603846
273,90215829	0,00269759
274,11005750	0,00072384
274,31797377	-0,00180921
274,52590711	0,01698385
274,73385750	0,00796784
274,94182494	0,00240320
275,14980942	-0,00338357
275,35781095	0,00919989
275,56582952	0,00604571
275,77386512	0,00112798
275,98191776	-0,00107413
276,18998742	0,00206747
276,39807410	0,00868419
276,60617780	-0,00553949
276,81429851	0,00157523
277,02243624	0,00838363
277,23059097	0,00301336
277,43876271	0,00205111
277,64695144	-0,00884704
277,85515716	-0,00227894
278,06337988	0,00987139
278,27161958	-0,00227772
278,47987627	-0,00574508
278,68814993	-0,00259586
278,89644057	0,00088709
279,10474817	0,00463587
279,31307275	-0,01039889
279,52141428	0,00844809
279,72977277	0,00027039
279,93814821	-0,01211408
280,14654061	-0,00589142
280,35494995	0,01281370
280,56337623	-0,00331941
280,77181945	-0,00508621
280,98027960	-0,00993485
281,18875668	0,00902423
281,39725068	0,01106252
281,60576161	-0,00366635
281,81428946	-0,00371166
282,02283421	0,00371908
282,23139588	0,00425441
282,43997445	0,00351903
282,64856992	-0,00383664
282,85718229	0,02053279
283,06581155	0,01090457
283,27445770	-0,00344849
283,48312073	0,00323083
283,69180065	0,00822516
283,90049744	0,00723885
284,10921110	0,00006496
284,31794163	0,00420154
284,52668903	0,00818999
284,73545328	0,00215648
284,94423439	-0,00360544
285,15303236	-0,00803721
285,36184717	0,01004654
285,57067883	0,00793096
285,77952732	-0,00348542
285,98839265	-0,00687347
286,19727482	-0,00005917
286,40617381	0,01198443
286,61508962	0,01210748
286,82402226	-0,00482312
287,03297171	0,00797283
287,24193797	0,00378396
287,45092104	-0,00666736
287,65992091	-0,00502759
