899	3.518821	
900	3.496432	
901	3.474042	
902	3.451653	
903	3.429264	
904	3.406874	
905	3.385008	
906	3.364777	
907	3.344547	
908	3.324317	
909	3.304087	
910	3.283857	
911	3.263626	
912	3.25172	
913	3.241435	
914	3.231149	
915	3.220864	
916	3.210579	
917	3.200294	
918	3.192698	
919	3.18861	
920	3.184521	
921	3.180433	
922	3.176344	
923	3.172256	
924	3.168219	
925	3.165788	
926	3.163358	
927	3.160928	
928	3.158498	
929	3.156068	
930	3.153637	
931	3.153836	
932	3.155585	
933	3.157334	
934	3.159083	
935	3.160832	
936	3.162581	
937	3.162968	
938	3.158745	
939	3.154522	
940	3.150299	
941	3.146076	
942	3.141854	
943	3.137631	
944	3.14194	
945	3.148022	
946	3.154104	
947	3.160186	
948	3.166268	
949	3.17235	
950	3.178385	
951	3.184357	
952	3.190329	
953	3.196301	
954	3.202274	
955	3.208246	
956	3.214268	
957	3.221788	
958	3.229309	
959	3.23683	
960	3.24435	
961	3.251871	
962	3.259392	
963	3.265443	
964	3.270653	
965	3.275863	
966	3.281073	
967	3.286283	
968	3.291493	
969	3.29334	
970	3.284533	
971	3.275726	
972	3.266918	
973	3.258111	
974	3.249304	
975	3.240497	
976	3.233132	
977	3.226029	
978	3.218927	
979	3.211824	
980	3.204721	
981	3.197619	
982	3.19466	
983	3.196725	
984	3.19879	
985	3.200855	
986	3.20292	
987	3.204985	
988	3.206792	
989	3.204557	
990	3.202322	
991	3.200087	
992	3.197852	
993	3.195617	
994	3.193383	
995	3.193758	
996	3.195424	
997	3.197091	
998	3.198757	
999	3.200424	
1000	3.20209	
1001	3.202993	
1002	3.201923	
1003	3.200853	
1004	3.199783	
1005	3.198713	
1006	3.197643	
1007	3.196573	
1008	3.195819	
1009	3.195104	
1010	3.194389	
1011	3.193674	
1012	3.192959	
1013	3.192244	
1014	3.194519	
1015	3.199761	
1016	3.205002	
1017	3.210244	
1018	3.215485	
1019	3.220727	
1020	3.225528	
1021	3.226937	
1022	3.228346	
1023	3.229755	
1024	3.231164	
1025	3.232574	
1026	3.233983	
1027	3.2296	
1028	3.223064	
1029	3.216527	
1030	3.209991	
1031	3.203455	
1032	3.196919	
1033	3.19262	
1034	3.192589	
1035	3.192558	
1036	3.192526	
1037	3.192495	
1038	3.192463	
1039	3.192432	
1040	3.200465	
1041	3.208834	
1042	3.217203	
1043	3.225572	
1044	3.233941	
1045	3.24231	
1046	3.243868	
1047	3.240431	
1048	3.236995	
1049	3.233559	
1050	3.230123	
1051	3.226687	
1052	3.223528	
1053	3.221509	
1054	3.219489	
1055	3.217469	
1056	3.21545	
1057	3.21343	
1058	3.211411	
1059	3.20796	
1060	3.204184	
1061	3.200408	
1062	3.196632	
1063	3.192857	
1064	3.189081	
1065	3.186978	
1066	3.187039	
1067	3.1871	
1068	3.187161	
1069	3.187223	
1070	3.187284	
1071	3.187345	
1072	3.187395	
1073	3.187446	
1074	3.187496	
1075	3.187547	
1076	3.187598	
1077	3.187648	
1078	3.188065	
1079	3.188654	
1080	3.189244	
1081	3.189833	
1082	3.190422	
1083	3.191011	
1084	3.19269	
1085	3.196874	
1086	3.201059	
1087	3.205244	
1088	3.209429	
1089	3.213614	
1090	3.217798	
1091	3.21893	
1092	3.219824	
1093	3.220718	
1094	3.221612	
1095	3.222507	
1096	3.223401	
1097	3.216669	
1098	3.203796	
1099	3.190923	
1100	3.178051	
1101	3.165178	
1102	3.152305	
1103	3.141119	
1104	3.137563	
1105	3.134008	
1106	3.130453	
1107	3.126897	
1108	3.123342	
1109	3.119787	
1110	3.116854	
1111	3.114069	
1112	3.111283	
1113	3.108497	
1114	3.105712	
1115	3.102926	
1116	3.099027	
1117	3.093699	
1118	3.088372	
1119	3.083044	
1120	3.077717	
1121	3.072389	
1122	3.067174	
1123	3.063499	
1124	3.059824	
1125	3.056149	
1126	3.052474	
1127	3.048799	
1128	3.045124	
1129	3.043945	
1130	3.043841	
1131	3.043737	
1132	3.043633	
1133	3.04353	
1134	3.043426	
1135	3.044285	
1136	3.047089	
1137	3.049893	
1138	3.052696	
1139	3.0555	
1140	3.058304	
1141	3.061108	
1142	3.05836	
1143	3.05541	
1144	3.052461	
1145	3.049511	
1146	3.046562	
1147	3.043612	
1148	3.039123	
1149	3.033602	
1150	3.028082	
1151	3.022562	
1152	3.017042	
1153	3.011522	
1154	3.005191	
1155	2.996206	
1156	2.987221	
1157	2.978237	
1158	2.969252	
1159	2.960267	
1160	2.951282	
1161	2.948982	
1162	2.947672	
1163	2.946362	
1164	2.945052	
1165	2.943742	
1166	2.942432	
1167	2.939776	
1168	2.935818	
1169	2.93186	
1170	2.927902	
1171	2.923944	
1172	2.919986	
1173	2.916099	
1174	2.912629	
1175	2.909158	
1176	2.905687	
1177	2.902216	
1178	2.898746	
1179	2.895275	
1180	2.89451	
1181	2.894478	
1182	2.894446	
1183	2.894414	
1184	2.894382	
1185	2.89435	
1186	2.891315	
1187	2.88425	
1188	2.877184	
1189	2.870119	
1190	2.863054	
